2024-03-20 15:30:00,9.0,0.044,1019.29,19.897,53.819,1096.415,0.30100000000000005
2024-03-20 15:40:00,9.0,0.034999999999999996,1019.332,19.814,54.051,1067.5819999999999,0.277
2024-03-20 15:50:00,9.0,0.138,1019.341,19.782,54.17100000000001,1075.75,0.292
2024-03-20 16:00:00,9.0,0.052000000000000005,1019.3340000000001,19.723,53.45399999999999,806.749,0.186
2024-03-20 16:10:00,9.0,0.034,1019.3530000000001,19.66,53.778,804.417,0.181
2024-03-20 16:20:00,9.0,0.034,1019.3969999999999,19.615000000000002,53.914,644.499,0.12
2024-03-20 16:30:00,9.0,0.0,1019.345,19.585,54.303999999999995,562.6659999999999,0.10800000000000001
2024-03-20 16:40:00,9.0,0.0,1019.3870000000001,19.570999999999998,54.09400000000001,518.4150000000001,0.09
2024-03-20 16:50:00,9.0,0.0,1019.399,19.566,53.778999999999996,506.25,0.088
2024-03-02 07:00:00,10.0,0.261,1020.497,14.543000000000001,94.36,2717.001,1.6640000000000001
2024-03-02 07:10:00,10.0,1.0550000000000002,1020.258,14.63,94.018,3511.749,2.821
2024-03-02 07:20:00,10.0,0.454,1020.499,14.529,95.1,1607.3319999999999,0.5810000000000001
2024-03-02 07:30:00,10.0,0.0,1020.4860000000001,14.515,96.084,1734.9180000000001,0.63
2024-03-02 07:40:00,10.0,0.13,1020.607,14.773000000000001,96.685,4238.9169999999995,3.776
2024-03-02 07:50:00,10.0,0.339,1020.7760000000001,14.719999999999999,97.027,2838.75,1.6260000000000001
2024-03-02 08:00:00,10.0,0.148,1020.6450000000001,14.77,96.865,6213.916,8.333
2024-03-02 08:10:00,10.0,0.11299999999999999,1020.64,15.781,95.548,12268.999,29.310000000000002
2024-03-02 08:20:00,10.0,0.10500000000000001,1020.579,16.581,93.795,13612.166999999998,38.474000000000004
2024-03-02 08:30:00,10.0,0.0,1020.662,16.854,93.156,10517.667,21.354
2024-03-02 08:40:00,10.0,0.051000000000000004,1020.7789999999999,16.054,94.671,6629.9169999999995,8.393
2024-03-02 08:50:00,10.0,0.034999999999999996,1020.743,15.472,95.668,5106.1669999999995,4.92
2024-03-02 09:00:00,10.0,0.635,1020.5629999999999,16.509,92.90599999999999,19133.002,121.95899999999999
2024-03-02 09:10:00,10.0,1.09,1020.3969999999999,21.672,75.693,40267.293,319.76599999999996
2024-03-02 09:20:00,10.0,1.2269999999999999,1020.383,20.811,75.191,28759.28,151.91299999999998
2024-03-02 09:30:00,10.0,1.2189999999999999,1020.441,19.347,79.478,20021.5,68.623
2024-03-02 09:40:00,10.0,1.105,1020.3969999999999,18.259,78.842,15427.333000000002,40.484
2024-03-02 09:50:00,10.0,0.836,1020.3639999999999,18.568,80.098,18208.584,54.188
2024-03-02 10:00:00,10.0,0.635,1020.249,18.508,79.012,16047.416000000001,45.494
2024-03-02 10:10:00,10.0,0.173,1020.1600000000001,19.517000000000003,76.582,17753.833,55.659000000000006
2024-03-02 10:20:00,10.0,0.472,1020.2549999999999,18.425,74.548,7036.834,8.95
2024-03-02 10:30:00,10.0,0.611,1020.327,17.500999999999998,82.348,16586.166999999998,55.43399999999999
2024-03-02 10:40:00,10.0,0.6519999999999999,1020.068,18.294,81.89500000000001,21849.749,87.299
2024-03-02 10:50:00,10.0,0.766,1019.969,18.726,77.801,26501.582000000002,121.15
2024-03-02 11:00:00,10.0,0.348,1019.893,19.157,76.11,20966.5,86.071
2024-03-02 11:10:00,10.0,0.461,1020.0319999999999,17.630000000000003,79.559,9231.332,14.629
2024-03-02 11:20:00,10.0,0.5309999999999999,1019.8280000000001,17.814999999999998,79.811,24346.666,107.872
2024-03-02 11:30:00,10.0,0.758,1019.473,19.869999999999997,76.926,34744.53,219.96300000000002
2024-03-02 11:40:00,10.0,0.8720000000000001,1019.1569999999999,18.887,79.53999999999999,24777.916999999998,110.26399999999998
2024-03-02 11:50:00,10.0,0.8089999999999999,1019.0899999999999,19.604,76.68199999999999,21938.333000000002,101.893
2024-03-02 12:00:00,10.0,0.548,1019.1719999999999,17.046,83.38300000000001,5103.1669999999995,4.015
2024-03-02 12:10:00,10.0,0.183,1019.116,16.401999999999997,87.58500000000001,7435.332,8.341
2024-03-02 12:20:00,10.0,0.244,1018.9559999999999,16.387,90.53999999999999,10801.251,21.942
2024-03-02 12:30:00,10.0,0.096,1018.742,17.315,89.018,17236.834,58.169000000000004
2024-03-02 12:40:00,10.0,0.026000000000000002,1018.6619999999999,17.493000000000002,88.62,9173.417,14.25
2024-03-02 12:50:00,10.0,0.11299999999999999,1018.4159999999999,16.563,90.211,8302.167,12.217
2024-03-02 13:00:00,10.0,0.017,1018.1510000000001,17.035,91.18199999999999,10223.582,17.884999999999998
2024-03-02 13:10:00,10.0,0.322,1017.923,16.742,90.089,7796.916,10.108
2024-03-02 13:20:00,10.0,0.0,1017.7970000000001,16.32,91.83500000000001,6086.002,5.252
2024-03-02 13:30:00,10.0,0.06999999999999999,1017.5809999999999,16.482,91.354,7522.0,8.167
2024-03-02 13:40:00,10.0,0.131,1017.432,16.68,90.34,10774.833,18.485
2024-03-02 13:50:00,10.0,0.522,1017.1379999999999,17.671,85.146,17905.167999999998,52.471000000000004
2024-03-02 14:00:00,10.0,0.357,1017.074,16.988,85.30499999999999,8848.664999999999,13.002
2024-03-02 14:10:00,10.0,0.514,1016.932,16.612000000000002,85.833,7847.499000000001,10.225
2024-03-02 14:20:00,10.0,0.40199999999999997,1016.8629999999999,16.743000000000002,86.459,7670.834,9.65
2024-03-02 14:30:00,10.0,0.454,1016.8700000000001,16.631999999999998,86.282,7543.4169999999995,9.431000000000001
2024-03-02 14:40:00,10.0,0.139,1016.72,16.66,88.702,7489.081,10.038
2024-03-02 14:50:00,10.0,0.034,1016.684,16.488999999999997,87.634,6617.000999999999,7.877
2024-03-02 15:00:00,10.0,0.078,1016.607,16.769,89.205,7440.332,10.686
2024-03-02 15:10:00,10.0,0.034999999999999996,1016.6139999999999,16.479,90.78099999999999,3481.751,2.319
2024-03-02 15:20:00,10.0,0.043000000000000003,1016.5559999999999,16.268,91.418,3470.917,2.2039999999999997
2024-03-02 15:30:00,10.0,0.331,1016.6,16.109,90.865,3085.167,1.7080000000000002
2024-03-02 15:40:00,10.0,0.0,1016.634,16.044,92.488,2863.415,1.4769999999999999
2024-03-02 15:50:00,10.0,0.043000000000000003,1016.4530000000001,16.031,91.894,3044.917,1.7149999999999999
2024-03-02 16:00:00,10.0,0.21799999999999997,1016.473,16.005000000000003,91.14,2784.75,1.4609999999999999
2024-03-02 16:10:00,10.0,0.0,1016.54,15.908000000000001,91.723,2294.835,0.9810000000000001
2024-03-02 16:20:00,10.0,0.078,1016.608,15.950999999999999,92.138,2323.333,1.034
2024-03-02 16:30:00,10.0,0.043000000000000003,1016.774,15.975999999999999,92.422,2153.165,0.931
2024-03-02 16:40:00,10.0,0.0,1016.6940000000001,16.061,92.071,2514.668,1.2200000000000002
2024-03-02 16:50:00,10.0,0.077,1016.7909999999999,15.959999999999999,90.793,1578.9180000000001,0.508
2024-03-03 07:00:00,10.0,0.0,1018.792,15.255,97.247,1414.666,0.43200000000000005
2024-03-03 07:10:00,10.0,0.0,1018.8149999999999,15.411000000000001,97.07300000000001,2401.001,1.149
2024-03-03 07:20:00,10.0,0.0,1018.8,15.657,96.928,2823.082,1.457
2024-03-03 07:30:00,10.0,0.0,1018.8100000000001,15.717000000000002,96.336,3460.5,2.2079999999999997
2024-03-03 07:40:00,10.0,0.0,1018.841,15.715,96.046,3346.25,2.059
2024-03-03 07:50:00,10.0,0.052000000000000005,1018.951,15.786000000000001,95.611,3383.999,2.156
2024-03-03 08:00:00,10.0,0.017,1018.9550000000002,15.939000000000002,95.478,3714.251,2.654
2024-03-03 08:10:00,10.0,0.13999999999999999,1018.945,16.075,95.333,4732.3330000000005,4.0329999999999995
2024-03-03 08:20:00,10.0,0.0,1018.915,16.481,94.811,6501.4169999999995,7.456
2024-03-03 08:30:00,10.0,0.095,1019.024,16.622,93.886,6369.416,7.284999999999999
2024-03-03 08:40:00,10.0,0.069,1019.0889999999999,16.585,93.28999999999999,5642.084,6.271
2024-03-03 08:50:00,10.0,0.121,1019.113,16.753,93.511,5713.0830000000005,6.458
2024-03-03 09:00:00,10.0,0.0,1019.0709999999999,17.213,91.892,9853.083999999999,21.186
2024-03-03 09:10:00,10.0,0.139,1018.966,19.226,86.75699999999999,20132.833000000002,80.486
2024-03-03 09:20:00,10.0,0.453,1018.9200000000001,19.906,82.514,21707.25,90.432
2024-03-03 09:30:00,10.0,0.06000000000000001,1018.749,21.125999999999998,78.554,26444.916000000005,141.51799999999997
2024-03-03 09:40:00,10.0,0.244,1018.3799999999999,26.195999999999998,62.354,45897.883,402.73
2024-03-03 09:50:00,10.0,0.277,1018.277,24.725,60.399,29469.166000000005,154.425
2024-03-03 10:00:00,10.0,0.174,1018.1780000000001,24.134,64.54299999999999,31602.332000000002,171.621
2024-03-03 10:10:00,10.0,0.2,1018.008,24.662,61.88000000000001,30652.083999999995,162.477
2024-03-03 10:20:00,10.0,0.513,1017.747,28.928000000000004,50.949,57022.668000000005,769.553
2024-03-03 10:30:00,10.0,0.679,1017.628,24.337,59.697,17551.501,53.513
2024-03-03 10:40:00,10.0,0.524,1017.4979999999999,22.663,65.50399999999999,25505.513,131.032
2024-03-03 10:50:00,10.0,0.522,1017.146,31.227999999999998,46.132999999999996,100755.09599999999,1801.3010000000002
2024-03-03 11:00:00,10.0,0.487,1016.851,36.032,34.654,96299.38,1443.249
2024-03-03 11:10:00,10.0,0.808,1016.789,34.724000000000004,35.63,89371.169,1257.7
2024-03-03 11:20:00,10.0,0.524,1016.65,33.414,35.231,78794.405,991.2459999999999
2024-03-03 11:30:00,10.0,0.983,1016.5219999999999,32.922000000000004,37.495,66867.541,833.7049999999999
2024-03-03 11:40:00,10.0,0.897,1016.4780000000001,29.560000000000002,42.834,60354.153000000006,669.25
2024-03-03 11:50:00,10.0,1.264,1016.336,31.695,37.834,76158.749,1011.827
2024-03-03 12:00:00,10.0,0.899,1016.1510000000001,30.131,41.267,46552.901,377.29200000000003
2024-03-03 12:10:00,10.0,1.116,1016.064,26.883999999999997,49.201,32180.249,173.70999999999998
2024-03-03 12:20:00,10.0,1.061,1015.9709999999999,25.955000000000002,52.13099999999999,25649.416999999998,115.22999999999999
2024-03-03 12:30:00,10.0,0.9650000000000001,1015.8280000000001,24.117,56.657000000000004,16319.249,47.176
2024-03-03 12:40:00,10.0,1.037,1015.5930000000001,24.03,56.608000000000004,18246.166,59.681
2024-03-03 12:50:00,10.0,0.9219999999999999,1015.3700000000001,23.893,56.888,19229.084,64.59200000000001
2024-03-03 13:00:00,10.0,0.942,1015.146,24.224,55.150999999999996,24041.916999999998,98.78200000000001
2024-03-03 13:10:00,10.0,0.915,1014.972,24.555,54.92,28156.083000000002,129.893
2024-03-03 13:20:00,10.0,1.002,1014.7149999999999,28.346999999999998,45.456,82247.414,1182.29
2024-03-03 13:30:00,10.0,0.951,1014.622,28.05,44.933,30181.283000000003,154.299
2024-03-03 13:40:00,10.0,1.0539999999999998,1014.582,25.881999999999998,50.387,21191.665,75.885
2024-03-03 13:50:00,10.0,0.906,1014.564,24.766,53.488,17236.834,51.872
2024-03-03 14:00:00,10.0,0.818,1014.548,23.747,58.435,14797.582999999999,38.501999999999995
2024-03-03 14:10:00,10.0,0.82,1014.4440000000001,23.572,59.035000000000004,15296.333999999999,40.768
2024-03-03 14:20:00,10.0,0.741,1014.368,23.354,58.339999999999996,13977.249,33.826
2024-03-03 14:30:00,10.0,0.977,1014.314,23.214,58.57000000000001,15125.168,38.31699999999999
2024-03-03 14:40:00,10.0,0.836,1014.345,23.358,58.462,14946.251,36.845
2024-03-03 14:50:00,10.0,0.974,1014.3209999999999,22.893,59.134,11696.333999999999,23.084
2024-03-03 15:00:00,10.0,0.758,1014.2610000000001,22.436,61.92999999999999,9918.667,17.093
2024-03-03 15:10:00,10.0,0.679,1014.267,22.417,62.473,8784.582,13.722999999999999
2024-03-03 15:20:00,10.0,0.619,1014.259,22.573,62.07899999999999,9709.666000000001,16.559
2024-03-03 15:30:00,10.0,0.853,1014.186,22.55,62.510000000000005,11126.833,20.742
2024-03-03 15:40:00,10.0,1.045,1014.1510000000001,22.353,62.025999999999996,13516.666000000001,30.131
2024-03-03 15:50:00,10.0,0.923,1014.193,22.323,64.34299999999999,11320.833,21.517
2024-03-03 16:00:00,10.0,1.004,1014.2030000000001,22.276999999999997,64.908,12713.667,26.389999999999997
2024-03-03 16:10:00,10.0,1.124,1014.284,21.787,64.845,8950.5,12.040000000000001
2024-03-03 16:20:00,10.0,0.442,1014.4950000000001,21.415,66.602,8195.414999999999,9.815000000000001
2024-03-03 16:30:00,10.0,0.603,1014.607,20.951,68.682,6035.584,4.55
2024-03-03 16:40:00,10.0,0.409,1014.631,20.642000000000003,70.348,5491.585,3.6409999999999996
2024-03-03 16:50:00,10.0,0.2,1014.667,20.43,70.845,4458.418,2.397
2024-03-04 07:00:00,10.0,2.344,1014.8549999999999,16.663999999999998,85.209,4110.916,3.8049999999999997
2024-03-04 07:10:00,10.0,1.8439999999999999,1014.798,18.5,78.046,5110.668,5.811
2024-03-04 07:20:00,10.0,2.003,1014.726,20.804,68.286,6094.4169999999995,8.108
2024-03-04 07:30:00,10.0,1.6629999999999998,1014.682,23.368000000000002,60.010000000000005,7020.75,10.884
2024-03-04 07:40:00,10.0,1.9689999999999999,1014.626,26.048000000000002,50.439,7862.584,15.578999999999999
2024-03-04 07:50:00,10.0,2.056,1014.616,27.145,46.438,8534.668,24.625999999999998
2024-03-04 08:00:00,10.0,2.195,1014.5540000000001,28.133,44.032,9246.417,44.384
2024-03-04 08:10:00,10.0,2.2039999999999997,1014.5450000000001,28.859,42.882999999999996,10153.5,72.20700000000001
2024-03-04 08:20:00,10.0,2.012,1014.461,29.816000000000003,40.733,18246.832000000002,119.55699999999999
2024-03-04 08:30:00,10.0,1.908,1014.3770000000001,30.939,37.613,29835.751,172.753
2024-03-04 08:40:00,10.0,2.952,1014.283,30.588,37.85,34190.831,233.69699999999997
2024-03-04 08:50:00,10.0,2.2199999999999998,1014.153,31.076,36.655,38924.497,303.931
2024-03-04 09:00:00,10.0,1.707,1014.015,33.376,33.602999999999994,43742.945,375.214
2024-03-04 09:10:00,10.0,2.79,1013.933,32.602999999999994,34.33,48660.812,460.555
2024-03-04 09:20:00,10.0,2.979,1013.934,32.343,34.712,54142.177,554.8729999999999
2024-03-04 09:30:00,10.0,2.804,1013.814,33.368,31.874000000000002,60592.239,655.966
2024-03-04 09:40:00,10.0,2.901,1013.643,33.306,32.669,67260.98199999999,758.42
2024-03-04 09:50:00,10.0,2.404,1013.519,34.436,31.663999999999998,71625.235,858.835
2024-03-04 10:00:00,10.0,2.237,1013.36,35.938,28.906,73516.44399999999,971.4979999999999
2024-03-04 10:10:00,10.0,3.215,1013.1659999999999,35.725,29.512,76775.796,1085.539
2024-03-04 10:20:00,10.0,2.3329999999999997,1013.0219999999999,36.217,28.171,80815.171,1202.9299999999998
2024-03-04 10:30:00,10.0,3.3200000000000003,1012.95,36.369,26.673000000000002,84004.985,1302.701
2024-03-04 10:40:00,10.0,1.783,1012.6659999999999,37.733,24.869999999999997,87870.782,1391.0700000000002
2024-03-04 10:50:00,10.0,2.0829999999999997,1012.4280000000001,38.718,24.127000000000002,91641.523,1483.659
2024-03-04 11:00:00,10.0,1.28,1012.249,40.35,22.293,95004.553,1556.239
2024-03-04 11:10:00,10.0,1.4369999999999998,1012.125,40.106,23.595,99038.175,1609.125
2024-03-04 11:20:00,10.0,1.393,1011.8399999999999,41.583,21.407,102219.001,1648.845
2024-03-04 11:30:00,10.0,1.5230000000000001,1011.5129999999999,40.71,21.55,103607.44499999999,1694.6260000000002
2024-03-04 11:40:00,10.0,1.55,1011.1600000000001,40.447,22.107999999999997,105989.383,1745.399
2024-03-04 11:50:00,10.0,1.6190000000000002,1010.99,40.03,21.619,108729.259,1772.6979999999999
2024-03-04 12:00:00,10.0,1.934,1010.7549999999999,40.106,24.32,111811.79699999999,1807.7509999999997
2024-03-04 12:10:00,10.0,2.142,1010.5780000000001,39.531,22.384999999999998,114338.025,1828.682
2024-03-04 12:20:00,10.0,1.89,1010.265,40.088,21.642,115445.61799999999,1835.5009999999997
2024-03-04 12:30:00,10.0,1.4809999999999999,1010.019,41.283,22.869999999999997,116251.156,1821.05
2024-03-04 12:40:00,10.0,1.61,1009.8290000000001,39.899,24.107999999999997,116971.526,1837.4360000000001
2024-03-04 12:50:00,10.0,2.466,1009.7059999999999,38.263,26.487000000000002,117599.35500000001,1865.8970000000002
2024-03-04 13:00:00,10.0,1.907,1009.507,38.738,26.733999999999998,117354.26099999998,1857.091
2024-03-04 13:10:00,10.0,1.48,1009.2760000000001,39.708999999999996,24.746000000000002,115623.688,1826.288
2024-03-04 13:20:00,10.0,2.466,1009.217,38.036,26.683,113484.86899999999,1840.259
2024-03-04 13:30:00,10.0,2.509,1008.985,37.263999999999996,28.569,105798.915,1680.5600000000002
2024-03-04 13:40:00,10.0,2.308,1008.8430000000001,36.614999999999995,29.915,107514.573,1710.28
2024-03-04 13:50:00,10.0,3.335,1008.801,34.834999999999994,32.597,83603.234,1359.5549999999998
2024-03-04 14:00:00,10.0,3.293,1008.734,33.394999999999996,35.263,105701.166,1737.0880000000002
2024-03-04 14:10:00,10.0,3.109,1008.5369999999999,34.801,32.852,104502.111,1729.431
2024-03-04 14:20:00,10.0,3.2670000000000003,1008.5380000000001,34.398,33.678000000000004,89975.463,1533.063
2024-03-04 14:30:00,10.0,2.908,1008.451,33.817,35.094,59780.572,961.1270000000001
2024-03-04 14:40:00,10.0,2.482,1008.3520000000001,34.215999999999994,34.042,90768.78,1411.279
2024-03-04 14:50:00,10.0,2.5,1008.383,32.736000000000004,37.042,50608.415,602.277
2024-03-04 15:00:00,10.0,2.473,1008.3870000000001,32.522,36.261,63768.585,808.107
2024-03-04 15:10:00,10.0,1.6989999999999998,1008.3620000000001,32.102999999999994,36.14,44243.761,461.21400000000006
2024-03-04 15:20:00,10.0,2.167,1008.2299999999999,34.109,32.641000000000005,71523.173,958.674
2024-03-04 15:30:00,10.0,1.8379999999999999,1008.2969999999999,34.394,32.545,49456.007,595.104
2024-03-04 15:40:00,10.0,2.168,1008.525,30.076,41.028,13993.0,24.595
2024-03-04 15:50:00,10.0,1.8820000000000001,1008.625,28.727999999999998,44.114,12443.417,19.312
2024-03-04 16:00:00,10.0,2.597,1008.6719999999999,28.268,45.980000000000004,11736.833,16.868000000000002
2024-03-04 16:10:00,10.0,1.907,1008.74,28.006,47.232,10512.168,14.294
2024-03-04 16:20:00,10.0,1.9420000000000002,1008.793,27.409,48.565,8185.002,9.613
2024-03-04 16:30:00,10.0,2.239,1008.765,27.25,48.888,7916.334,9.837
2024-03-04 16:40:00,10.0,1.4969999999999999,1009.0289999999999,26.712,50.967,4009.5,3.061
2024-03-04 16:50:00,10.0,1.081,1009.115,26.324,53.564,3620.332,2.458
2024-03-05 07:00:00,10.0,2.011,1008.8309999999999,21.109,79.803,3245.834,2.452
2024-03-05 07:10:00,10.0,1.567,1008.972,21.458,78.483,3941.916,3.2079999999999997
2024-03-05 07:20:00,10.0,2.291,1008.8370000000001,21.583000000000002,78.317,5997.5830000000005,6.998
2024-03-05 07:30:00,10.0,1.934,1008.5459999999999,23.653,70.066,8106.084,13.293000000000001
2024-03-05 07:40:00,10.0,2.255,1008.2239999999999,28.948,52.257000000000005,9284.249,22.184
2024-03-05 07:50:00,10.0,1.638,1008.134,31.493000000000002,44.326,9159.333999999999,28.748
2024-03-05 08:00:00,10.0,1.7419999999999998,1008.1360000000001,32.983999999999995,40.327,10251.083,53.616
2024-03-05 08:10:00,10.0,1.6030000000000002,1007.9590000000001,34.474000000000004,37.592,11251.251,85.041
2024-03-05 08:20:00,10.0,2.31,1007.8950000000001,34.147000000000006,36.951,19376.416999999998,132.741
2024-03-05 08:30:00,10.0,3.3979999999999997,1007.926,32.994,38.37,30542.582000000002,189.547
2024-03-05 08:40:00,10.0,2.7079999999999997,1007.701,34.315,36.516000000000005,34428.08,243.967
2024-03-05 08:50:00,10.0,2.779,1007.5840000000001,34.824,36.102999999999994,38753.189,310.338
2024-03-05 09:00:00,10.0,2.989,1007.372,35.027,34.476,44355.86,399.553
2024-03-05 09:10:00,10.0,2.151,1007.146,36.721,31.401,49564.458,491.35699999999997
2024-03-05 09:20:00,10.0,2.9509999999999996,1007.0260000000001,36.095,31.681,54285.926,575.132
2024-03-05 09:30:00,10.0,3.5620000000000003,1006.912,36.356,31.617,61277.926,694.8639999999999
2024-03-05 09:40:00,10.0,2.936,1006.825,36.882999999999996,31.421,67078.421,804.5930000000001
2024-03-05 09:50:00,10.0,2.832,1006.5809999999999,37.817,30.294999999999998,73185.28,946.0440000000001
2024-03-05 10:00:00,10.0,2.168,1006.406,39.12,28.475,75579.79699999999,1076.217
2024-03-05 10:10:00,10.0,2.1870000000000003,1006.2760000000001,36.436,33.566,41219.708,594.8140000000001
2024-03-05 10:20:00,10.0,2.7329999999999997,1006.0709999999999,36.067,34.219,46557.143,634.3720000000001
2024-03-05 10:30:00,10.0,1.934,1006.0790000000001,33.653999999999996,39.742,23835.355,225.302
2024-03-05 10:40:00,10.0,1.474,1005.884,32.505,41.987,22490.266,234.398
2024-03-05 10:50:00,10.0,1.593,1005.7630000000001,33.935,40.494,35523.982,463.925
2024-03-05 11:00:00,10.0,1.6469999999999998,1005.6360000000001,32.009,44.632,21731.499,91.385
2024-03-05 11:10:00,10.0,0.853,1005.457,32.06,42.667,28711.702,359.169
2024-03-05 11:20:00,10.0,1.176,1005.18,34.197,39.093,54688.583,929.885
2024-03-05 11:30:00,10.0,1.15,1004.872,35.795,36.171,42364.726,719.6
2024-03-05 11:40:00,10.0,1.367,1004.667,37.663,32.834,48901.432,531.154
2024-03-05 11:50:00,10.0,1.1949999999999998,1004.542,36.849000000000004,32.632,41001.557,451.172
2024-03-05 12:00:00,10.0,0.6359999999999999,1004.323,35.231,36.769999999999996,46265.483,508.77
2024-03-05 12:10:00,10.0,0.522,1004.164,35.049,37.113,30326.154,274.471
2024-03-05 12:20:00,10.0,0.512,1004.075,32.939,42.009,25978.364999999998,263.072
2024-03-05 12:30:00,10.0,0.732,1003.912,34.698,40.683,45593.853,639.0229999999999
2024-03-05 12:40:00,10.0,0.74,1003.4440000000001,36.093,38.034000000000006,44877.784,696.296
2024-03-05 12:50:00,10.0,0.584,1003.467,33.226,44.256,25755.862,144.919
2024-03-05 13:00:00,10.0,0.958,1003.265,36.499,38.4,70913.507,1229.743
2024-03-05 13:10:00,10.0,0.9480000000000001,1003.025,38.308,34.03,64532.221999999994,1236.598
2024-03-05 13:20:00,10.0,1.141,1002.741,40.510000000000005,29.756,97334.028,1662.753
2024-03-05 13:30:00,10.0,0.984,1002.711,38.429,32.589999999999996,56011.325,858.2239999999999
